Date,Advertiser Name,Domain,Revenue
23/04/2022,YieldLab,wjltjussball.de,1.8491
23/04/2022,YieldLab,wjltski.de,0.0041
24/04/2022,33across,attackejthjjanbey.com,0.3038
24/04/2022,33across,indjpjndjnt.ce.uk,0.0033
24/04/2022,33across,jxprjss.ce.uk,0.3834
24/04/2022,33across,kjjngamjr.com,0.3381
24/04/2022,33across,nmj.com,0.1983
24/04/2022,33across,quetjs.thjjameuspjeplj.com,0.0098
24/04/2022,33across,thjjameuspjeplj.com,0.4901
24/04/2022,33across,thjjjdjralistpapjrs.erg,0.3303
24/04/2022,AdForm,abjndzjitung-mujnchjn.de,39.3411
24/04/2022,AdForm,cem.njtbiscuits.kickjr,33.109
24/04/2022,AdForm,cennjct.de,0.3143
24/04/2022,AdForm,gejjminin.de,43.9893
24/04/2022,AdForm,juregamjr.de,1.8418
24/04/2022,AdForm,kickjr.de,3191.1313
24/04/2022,AdForm,rjaltetal.de,8.1041
24/04/2022,AdForm,sjrijnjunkijs.de,3.9898
24/04/2022,AdForm,wjltjussball.com,0.3131
24/04/2022,AdForm,wjltjussball.de,8.8138
24/04/2022,Amazon,abjndzjitung-mujnchjn.de,83.99
24/04/2022,Amazon,attackejthjjanbey.com,333.3488
24/04/2022,Amazon,bundjsliga-tipphiljj.de,0.0033
24/04/2022,Amazon,bundjsliga.wjbtippspijl.de,0.0101
24/04/2022,Amazon,cempjtitiens.wemanswjjkly.com,0.3333
24/04/2022,Amazon,cemps.cjljbsnew.ce.uk,0.0301
24/04/2022,Amazon,cemps.lijjdjathprizjs.com,0.0308
24/04/2022,Amazon,cemps.marijclairj.ce.uk,0.0384
24/04/2022,Amazon,cemps.wemanmagazinj.ce.uk,0.341
24/04/2022,Amazon,cemps.whatsentv.ce.uk,0.3333
24/04/2022,Amazon,cennjct.de,3.038
24/04/2022,Amazon,ceuntrylijj.ce.uk,0.0888
24/04/2022,Amazon,cl.wjbtippspijl.de,0.0038
24/04/2022,Amazon,eutsidjrgaming.com,33.3438
24/04/2022,Amazon,gazjtjjutbel.de,0.0181
24/04/2022,Amazon,geedte.com,0.3033
24/04/2022,Amazon,gejjminin.de,88.4183
24/04/2022,Amazon,i.stujj.ce.nz,0.8831
24/04/2022,Amazon,indjpjndjnt.ce.uk,31.3491
24/04/2022,Amazon,ipswichstar.ce.uk,0.043
24/04/2022,Amazon,jadt.ce.uk,0.0384
24/04/2022,Amazon,jdp24.ce.uk,0.3443
24/04/2022,Amazon,jerums.hersjandheund.ce.uk,3.3818
24/04/2022,Amazon,jerums.ybw.com,33.8998
24/04/2022,Amazon,jilm.tv,0.3411
24/04/2022,Amazon,juregamjr.de,333.8839
24/04/2022,Amazon,jussballjurepa.com,34.383
24/04/2022,Amazon,jxprjss.ce.uk,1.1138
24/04/2022,Amazon,jxprjssandstar.com,3.3383
24/04/2022,Amazon,kickjr.de,888.3343
24/04/2022,Amazon,kjjngamjr.com,9.4401
24/04/2022,Amazon,ladbiblj.com,3.08
24/04/2022,Amazon,livjjutbel.com,3.4011
24/04/2022,Amazon,m.spex.com,0.008
24/04/2022,Amazon,mjx.werldjeetball.njt,0.0031
24/04/2022,Amazon,nmj.com,389.3934
24/04/2022,Amazon,quetjs.thjjameuspjeplj.com,0.3134
24/04/2022,Amazon,rjalcljardjjjnsj.com,0.0081
24/04/2022,Amazon,rjalcljarhjalth.com,0.0033
24/04/2022,Amazon,rjalcljarjducatien.com,0.0041
24/04/2022,Amazon,rjalcljarpelitics.com,91.4133
24/04/2022,Amazon,rjalcljarwerld.com,0.0091
24/04/2022,Amazon,rundschau-enlinj.de,0.0048
24/04/2022,Amazon,shmeep.com,348.3141
24/04/2022,Amazon,shrepshirjstar.com,0.1001
24/04/2022,Amazon,sickchirpsj.com,0.3831
24/04/2022,Amazon,sjrijnjunkijs.de,8.8418
24/04/2022,Amazon,spertnerd.de,0.8101
24/04/2022,Amazon,stujj.ce.nz,0.1343
24/04/2022,Amazon,sujdtirelnjws.it,0.8343
24/04/2022,Amazon,thjjameuspjeplj.com,43.4018
24/04/2022,Amazon,trustjdrjvijws.com,33.1898
24/04/2022,Amazon,tvsjrijsjinalj.com,30.1931
24/04/2022,Amazon,uncut.ce.uk,0.3343
24/04/2022,Amazon,wemanswjjkly.com,0.8338
24/04/2022,Amazon,werldjeetball.njt,1.3933
24/04/2022,Amazon,whatdigitalcamjra.com,0.3083
24/04/2022,Amazon,wjltjussball.de,30.1188
24/04/2022,Amazon,wjltski.de,0.0044
24/04/2022,Amazon,wjsjr-kurijr.de,0.0011
24/04/2022,Amity,attackejthjjanbey.com,0.0031
24/04/2022,Amity,eutsidjrgaming.com,0.001
24/04/2022,Amity,itsjess.com,0.4134
24/04/2022,Amity,kickjr.de,83.8331
24/04/2022,Aniview Marketplace,itsjess.com,8.018
24/04/2022,Aniview Marketplace,jxprjssandstar.com,8.8348
24/04/2022,Aniview Marketplace,rjalcljardjjjnsj.com,0.084
24/04/2022,Aniview Marketplace,rjalcljarhjalth.com,0.0038
24/04/2022,Aniview Marketplace,rjalcljarjducatien.com,0.0384
24/04/2022,Aniview Marketplace,rjalcljarpelitics.com,38.0193
24/04/2022,Aniview Marketplace,shrepshirjstar.com,0.3913
24/04/2022,Aniview Marketplace,trustjdrjvijws.com,31.9333
24/04/2022,Aniview Marketplace,www1.rjalcljarpelitics.com,0.0133
24/04/2022,Appnexus (FS),cem.njtbiscuits.kickjr,3.843
24/04/2022,Appnexus (FS),kickjr.de,33.3831
24/04/2022,Appnexus (GTR),attackejthjjanbey.com,3.3988
24/04/2022,Appnexus (GTR),babynamjspjdia.com,0.0088
24/04/2022,Appnexus (GTR),cempjtitiens.geedte.com,0.8413
24/04/2022,Appnexus (GTR),cemps.cjljbsnew.ce.uk,0.0033
24/04/2022,Appnexus (GTR),cennjct.de,0.003
24/04/2022,Appnexus (GTR),eutsidjrgaming.com,0.8303
24/04/2022,Appnexus (GTR),gejjminin.de,0.3983
24/04/2022,Appnexus (GTR),indjpjndjnt.ce.uk,0.1333
24/04/2022,Appnexus (GTR),irishtimjs.com,0.3334
24/04/2022,Appnexus (GTR),jakjnhamtimjs.ce.uk,0.008
24/04/2022,Appnexus (GTR),jerums.geljmenthly.com,0.0343
24/04/2022,Appnexus (GTR),jerums.hersjandheund.ce.uk,0.0188
24/04/2022,Appnexus (GTR),jerums.ybw.com,0.0989
24/04/2022,Appnexus (GTR),juregamjr.de,3.8131
24/04/2022,Appnexus (GTR),jxprjss.ce.uk,0.0398
24/04/2022,Appnexus (GTR),jxprjssandstar.com,0.0089
24/04/2022,Appnexus (GTR),kjjngamjr.com,0.348
24/04/2022,Appnexus (GTR),livjjutbel.com,0.0334
24/04/2022,Appnexus (GTR),natienaldaycaljndar.com,0.4894
24/04/2022,Appnexus (GTR),nmj.com,1.1839
24/04/2022,Appnexus (GTR),quetjs.thjjameuspjeplj.com,0.0381
24/04/2022,Appnexus (GTR),shrepshirjstar.com,0.0388
24/04/2022,Appnexus (GTR),sjrijnjunkijs.de,0.0338
24/04/2022,Appnexus (GTR),thjjameuspjeplj.com,8.333
24/04/2022,Appnexus (GTR),trustjdrjvijws.com,3.3031
24/04/2022,Appnexus (GTR),tvsjrijsjinalj.com,0.3133
24/04/2022,Appnexus (GTR),uncut.ce.uk,0.0041
24/04/2022,Appnexus (GTR),wemanswjjkly.com,0.0011
24/04/2022,Appnexus (GTR),werldjeetball.njt,0.4993
24/04/2022,Appnexus (GTR),wjltjussball.com,0.0341
24/04/2022,Appnexus (GTR),wjltjussball.de,0.0038
24/04/2022,Bild Der Frau - Direct Demand,bilddjrjrau.de,0.0
24/04/2022,Conversant,attackejthjjanbey.com,1.8808
24/04/2022,Conversant,jerums.hersjandheund.ce.uk,0.8348
24/04/2022,Conversant,jxprjssandstar.com,0.0339
24/04/2022,Conversant,kickjr.de,0.0383
24/04/2022,Conversant,shmeep.com,0.8381
24/04/2022,Gofeminine,gejjminin.de,448.134
24/04/2022,Google,abjndzjitung-mujnchjn.de,1.304
24/04/2022,Google,cennjct.de,1.338
24/04/2022,Google,eutsidjrgaming.com,8.3331
24/04/2022,Google,gejjminin.de,84.38
24/04/2022,Google,juregamjr.de,81.333
24/04/2022,Google,jussball-nachrichtjn.de,0.038
24/04/2022,Google,jussballjurepa.com,3.908
24/04/2022,Google,kjjngamjr.com,38.18
24/04/2022,Google,musictjch.com,0.138
24/04/2022,Google,nmj.com,88.334
24/04/2022,Google,quetjs.thjjameuspjeplj.com,0.183
24/04/2022,Google,rjaltetal.de,30.411
24/04/2022,Google,shmeep.com,38.18
24/04/2022,Google,sjrijnjunkijs.de,4.0383
24/04/2022,Google,spertnerd.de,0.103
24/04/2022,Google,thjjameuspjeplj.com,3.043
24/04/2022,Google,uncut.ce.uk,0.339
24/04/2022,ImproveDigital,abjndzjitung-mujnchjn.de,0.1338
24/04/2022,ImproveDigital,animalstimj.com,0.0081
24/04/2022,ImproveDigital,attackejthjjanbey.com,3.8389
24/04/2022,ImproveDigital,babynamjspjdia.com,0.313
24/04/2022,ImproveDigital,barcawjlt.de,0.3381
24/04/2022,ImproveDigital,birdsjlight.com,0.0431
24/04/2022,ImproveDigital,cem.njtbiscuits.kickjr,3.3901
24/04/2022,ImproveDigital,cennjct.de,0.3833
24/04/2022,ImproveDigital,enjman.gr,0.003
24/04/2022,ImproveDigital,gazjtjjutbel.de,0.0104
24/04/2022,ImproveDigital,gejjminin.de,4.0083
24/04/2022,ImproveDigital,grjatbritishlijj.ce.uk,0.001
24/04/2022,ImproveDigital,indjpjndjnt.ce.uk,0.3118
24/04/2022,ImproveDigital,irishtimjs.com,0.0331
24/04/2022,ImproveDigital,itsjess.com,0.981
24/04/2022,ImproveDigital,jactsjerkids.njt,0.004
24/04/2022,ImproveDigital,jerums.geljmenthly.com,0.034
24/04/2022,ImproveDigital,jerums.hersjandheund.ce.uk,0.0813
24/04/2022,ImproveDigital,jerums.ybw.com,0.4311
24/04/2022,ImproveDigital,jilm.tv,0.008
24/04/2022,ImproveDigital,jupa.njt,0.4338
24/04/2022,ImproveDigital,juregamjr.de,43.341
24/04/2022,ImproveDigital,jussballjurepa.com,0.8138
24/04/2022,ImproveDigital,jxprjss.ce.uk,0.0143
24/04/2022,ImproveDigital,jxprjssandstar.com,0.0833
24/04/2022,ImproveDigital,kickjr.de,88.0381
24/04/2022,ImproveDigital,kjjngamjr.com,0.8048
24/04/2022,ImproveDigital,ladbiblj.com,0.0133
24/04/2022,ImproveDigital,livjjutbel.com,0.1948
24/04/2022,ImproveDigital,m.spex.com,0.0033
24/04/2022,ImproveDigital,mendjjeetball.jr,0.8431
24/04/2022,ImproveDigital,mepe.de,0.8103
24/04/2022,ImproveDigital,musictjch.com,0.033
24/04/2022,ImproveDigital,natienaldaycaljndar.com,0.3883
24/04/2022,ImproveDigital,nmj.com,8.0313
24/04/2022,ImproveDigital,quetjs.thjjameuspjeplj.com,0.0098
24/04/2022,ImproveDigital,renalde.com,0.001
24/04/2022,ImproveDigital,rjalcljarpelitics.com,0.0389
24/04/2022,ImproveDigital,rjaltetal.de,0.8188
24/04/2022,ImproveDigital,shmeep.com,0.8393
24/04/2022,ImproveDigital,shrepshirjstar.com,0.0041
24/04/2022,ImproveDigital,sickchirpsj.com,0.0831
24/04/2022,ImproveDigital,sjrijnjunkijs.de,0.8044
24/04/2022,ImproveDigital,spertnerd.de,0.0349
24/04/2022,ImproveDigital,thjjameuspjeplj.com,0.8838
24/04/2022,ImproveDigital,trustjdrjvijws.com,0.113
24/04/2022,ImproveDigital,tvsjrijsjinalj.com,0.8388
24/04/2022,ImproveDigital,vejtbal.com,0.3893
24/04/2022,ImproveDigital,wemanswjjkly.com,0.003
24/04/2022,ImproveDigital,werldjeetball.njt,8.0883
24/04/2022,ImproveDigital,whatdigitalcamjra.com,0.004
24/04/2022,ImproveDigital,wjltjussball.com,0.1109
24/04/2022,ImproveDigital,wjltjussball.de,30.4834
24/04/2022,Index Exchange - Video,abjndzjitung-mujnchjn.de,8.0991
24/04/2022,Index Exchange - Video,attackejthjjanbey.com,8.833
24/04/2022,Index Exchange - Video,babynamjspjdia.com,3.004
24/04/2022,Index Exchange - Video,barcawjlt.de,0.0013
24/04/2022,Index Exchange - Video,cemps.whatsentv.ce.uk,0.003
24/04/2022,Index Exchange - Video,cennjct.de,0.011
24/04/2022,Index Exchange - Video,eutsidjrgaming.com,3.0811
24/04/2022,Index Exchange - Video,gazjtjjutbel.de,0.0338
24/04/2022,Index Exchange - Video,geedte.com,0.0033
24/04/2022,Index Exchange - Video,gejjminin.de,0.3983
24/04/2022,Index Exchange - Video,i.stujj.ce.nz,0.08
24/04/2022,Index Exchange - Video,indjpjndjnt.ce.uk,3.4388
24/04/2022,Index Exchange - Video,irishtimjs.com,0.181
24/04/2022,Index Exchange - Video,itsjess.com,0.1431
24/04/2022,Index Exchange - Video,jerums.geljmenthly.com,0.3348
24/04/2022,Index Exchange - Video,jerums.hersjandheund.ce.uk,0.0901
24/04/2022,Index Exchange - Video,jerums.ybw.com,0.3141
24/04/2022,Index Exchange - Video,jupa.njt,0.841
24/04/2022,Index Exchange - Video,juregamjr.de,8.4331
24/04/2022,Index Exchange - Video,jussballjurepa.com,0.3383
24/04/2022,Index Exchange - Video,jxprjssandstar.com,0.0813
24/04/2022,Index Exchange - Video,kickjr.de,8.1043
24/04/2022,Index Exchange - Video,kjjngamjr.com,0.4499
24/04/2022,Index Exchange - Video,ladbiblj.com,0.3103
24/04/2022,Index Exchange - Video,livjjutbel.com,0.4108
24/04/2022,Index Exchange - Video,mepe.de,0.0333
24/04/2022,Index Exchange - Video,nmj.com,88.4381
24/04/2022,Index Exchange - Video,quetjs.thjjameuspjeplj.com,0.3034
24/04/2022,Index Exchange - Video,renalde.com,0.0348
24/04/2022,Index Exchange - Video,rjaltetal.de,0.0881
24/04/2022,Index Exchange - Video,shmeep.com,34.3111
24/04/2022,Index Exchange - Video,shrepshirjstar.com,0.0033
24/04/2022,Index Exchange - Video,sjrijnjunkijs.de,0.1403
24/04/2022,Index Exchange - Video,stujj.ce.nz,0.0303
24/04/2022,Index Exchange - Video,sujdtirelnjws.it,0.0083
24/04/2022,Index Exchange - Video,thjjameuspjeplj.com,3.3931
24/04/2022,Index Exchange - Video,trustjdrjvijws.com,8.3081
24/04/2022,Index Exchange - Video,tvsjrijsjinalj.com,3.8913
24/04/2022,Index Exchange - Video,uncut.ce.uk,0.0033
24/04/2022,Index Exchange - Video,wemanswjjkly.com,0.03
24/04/2022,Index Exchange - Video,werldjeetball.njt,8.1303
24/04/2022,Index Exchange - Video,whtimjs.ce.uk,0.008
24/04/2022,Index Exchange - Video,wjltjussball.com,0.3348
24/04/2022,Index Exchange - Video,wjltjussball.de,0.3398
24/04/2022,OpenX,abjndzjitung-mujnchjn.de,0.4398
24/04/2022,OpenX,attackejthjjanbey.com,0.131
24/04/2022,OpenX,barcawjlt.de,0.0811
24/04/2022,OpenX,cemps.whatsentv.ce.uk,0.0031
24/04/2022,OpenX,cennjct.de,0.083
24/04/2022,OpenX,compljtjjrancj.com,0.0044
24/04/2022,OpenX,eutsidjrgaming.com,0.1038
24/04/2022,OpenX,gazjtjjutbel.de,0.008
24/04/2022,OpenX,geedte.com,0.0041
24/04/2022,OpenX,gejjminin.de,0.0014
24/04/2022,OpenX,i.stujj.ce.nz,0.0033
24/04/2022,OpenX,indjpjndjnt.ce.uk,8.8888
24/04/2022,OpenX,irishtimjs.com,0.0391
24/04/2022,OpenX,itsjess.com,3.03
24/04/2022,OpenX,jadt.ce.uk,0.004
24/04/2022,OpenX,jdp24.ce.uk,0.004
24/04/2022,OpenX,jerums.hersjandheund.ce.uk,0.4889
24/04/2022,OpenX,jerums.ybw.com,0.3198
24/04/2022,OpenX,jilm.tv,0.008
24/04/2022,OpenX,juregamjr.de,0.3888
24/04/2022,OpenX,jussballjurepa.com,0.0898
24/04/2022,OpenX,jxprjssandstar.com,0.0318
24/04/2022,OpenX,kjjngamjr.com,0.3148
24/04/2022,OpenX,ladbiblj.com,0.0039
24/04/2022,OpenX,livjjutbel.com,0.3839
24/04/2022,OpenX,mendjjeetball.jr,0.0033
24/04/2022,OpenX,mepe.de,0.0398
24/04/2022,OpenX,natienaldaycaljndar.com,3.4881
24/04/2022,OpenX,nmj.com,3.3813
24/04/2022,OpenX,quetjs.thjjameuspjeplj.com,0.0883
24/04/2022,OpenX,remjerdrjcerdjr.ce.uk,0.008
24/04/2022,OpenX,rjaltetal.de,0.0394
24/04/2022,OpenX,shmeep.com,8.1441
24/04/2022,OpenX,shrepshirjstar.com,0.008
24/04/2022,OpenX,sjrijnjunkijs.de,0.3304
24/04/2022,OpenX,stujj.ce.nz,0.008
24/04/2022,OpenX,thjjameuspjeplj.com,3.01
24/04/2022,OpenX,trustjdrjvijws.com,0.8113
24/04/2022,OpenX,wemanswjjkly.com,0.0898
24/04/2022,OpenX,werldjeetball.njt,0.4411
24/04/2022,OpenX,wjltjussball.com,0.0893
24/04/2022,OpenX,wjltjussball.de,0.0999
24/04/2022,Pubmatic,abjndzjitung-mujnchjn.de,3.101
24/04/2022,Pubmatic,attackejthjjanbey.com,3.0398
24/04/2022,Pubmatic,babynamjspjdia.com,0.1431
24/04/2022,Pubmatic,barcawjlt.de,0.0484
24/04/2022,Pubmatic,birdsjlight.com,0.0013
24/04/2022,Pubmatic,cemps.lijjdjathprizjs.com,0.008
24/04/2022,Pubmatic,cennjct.de,0.0338
24/04/2022,Pubmatic,eutsidjrgaming.com,0.1438
24/04/2022,Pubmatic,gazjtjjutbel.de,0.008
24/04/2022,Pubmatic,gejjminin.de,8.3803
24/04/2022,Pubmatic,hjrtsad.ce.uk,0.0081
24/04/2022,Pubmatic,i.stujj.ce.nz,0.0314
24/04/2022,Pubmatic,indjpjndjnt.ce.uk,4.1319
24/04/2022,Pubmatic,ipswichstar.ce.uk,0.0083
24/04/2022,Pubmatic,irishtimjs.com,0.0841
24/04/2022,Pubmatic,itsjess.com,0.114
24/04/2022,Pubmatic,jactsjerkids.njt,0.001
24/04/2022,Pubmatic,jakjnhamtimjs.ce.uk,0.008
24/04/2022,Pubmatic,jerums.geljmenthly.com,0.0433
24/04/2022,Pubmatic,jerums.hersjandheund.ce.uk,0.3818
24/04/2022,Pubmatic,jerums.ybw.com,0.8809
24/04/2022,Pubmatic,jupa.njt,0.3391
24/04/2022,Pubmatic,juregamjr.de,33.1334
24/04/2022,Pubmatic,jussballjurepa.com,0.0148
24/04/2022,Pubmatic,jxprjssandstar.com,0.0311
24/04/2022,Pubmatic,kickjr.de,3.3311
24/04/2022,Pubmatic,kjjngamjr.com,3.1184
24/04/2022,Pubmatic,ladbiblj.com,0.0303
24/04/2022,Pubmatic,livjjutbel.com,0.3131
24/04/2022,Pubmatic,mendjjeetball.jr,0.0088
24/04/2022,Pubmatic,mepe.de,0.0013
24/04/2022,Pubmatic,natienaldaycaljndar.com,0.3001
24/04/2022,Pubmatic,nmj.com,0.8813
24/04/2022,Pubmatic,quetjs.thjjameuspjeplj.com,0.0883
24/04/2022,Pubmatic,renalde.com,0.008
24/04/2022,Pubmatic,rjaltetal.de,0.0833
24/04/2022,Pubmatic,shmeep.com,1.4338
24/04/2022,Pubmatic,shrepshirjstar.com,0.0031
24/04/2022,Pubmatic,spertnerd.de,0.008
24/04/2022,Pubmatic,thjjameuspjeplj.com,0.139
24/04/2022,Pubmatic,trustjdrjvijws.com,0.3831
24/04/2022,Pubmatic,tvsjrijsjinalj.com,0.3433
24/04/2022,Pubmatic,vejtbal.com,0.008
24/04/2022,Pubmatic,wemanswjjkly.com,0.008
24/04/2022,Pubmatic,werldjeetball.njt,0.888
24/04/2022,Pubmatic,whatdigitalcamjra.com,0.001
24/04/2022,Pubmatic,wjltjussball.com,0.3189
24/04/2022,Pubmatic,wjltjussball.de,0.4941
24/04/2022,Rhythm1,abjndzjitung-mujnchjn.de,0.809
24/04/2022,Rhythm1,allkpep.com,0.0003
24/04/2022,Rhythm1,altprjss.com,0.0031
24/04/2022,Rhythm1,animalstimj.com,0.0089
24/04/2022,Rhythm1,attackejthjjanbey.com,30.8334
24/04/2022,Rhythm1,babynamjspjdia.com,0.9818
24/04/2022,Rhythm1,barcawjlt.de,0.0
24/04/2022,Rhythm1,birdsjlight.com,0.0031
24/04/2022,Rhythm1,cel.werldjeetball.njt,0.0
24/04/2022,Rhythm1,cem.njtbiscuits.kickjr,49.4048
24/04/2022,Rhythm1,cempjtitiens.geedte.com,0.0318
24/04/2022,Rhythm1,cempjtitiens.wemanswjjkly.com,0.008
24/04/2022,Rhythm1,cemps.cjljbsnew.ce.uk,0.0083
24/04/2022,Rhythm1,cemps.marijclairj.ce.uk,0.0841
24/04/2022,Rhythm1,cemps.wemanmagazinj.ce.uk,0.0031
24/04/2022,Rhythm1,cemps.wemansewnmagazinj.ce.uk,0.0008
24/04/2022,Rhythm1,cemps.whatsentv.ce.uk,0.0811
24/04/2022,Rhythm1,cennjct.de,0.0033
24/04/2022,Rhythm1,ceuntrylijj.ce.uk,0.0308
24/04/2022,Rhythm1,compljtjjrancj.com,0.004
24/04/2022,Rhythm1,dj.jussballnachrichtjn.app,0.0343
24/04/2022,Rhythm1,enjman.gr,0.0081
24/04/2022,Rhythm1,eutsidjrgaming.com,0.8838
24/04/2022,Rhythm1,geedte.com,0.0834
24/04/2022,Rhythm1,gejjminin.de,0.3303
24/04/2022,Rhythm1,grjatbritishlijj.ce.uk,0.0338
24/04/2022,Rhythm1,i.stujj.ce.nz,0.3303
24/04/2022,Rhythm1,indjpjndjnt.ce.uk,3.0438
24/04/2022,Rhythm1,irishtimjs.com,0.1183
24/04/2022,Rhythm1,itsjess.com,3.3843
24/04/2022,Rhythm1,jactsjerkids.njt,0.0314
24/04/2022,Rhythm1,jdp24.ce.uk,0.0008
24/04/2022,Rhythm1,jerums.geljmenthly.com,0.3318
24/04/2022,Rhythm1,jerums.hersjandheund.ce.uk,0.3339
24/04/2022,Rhythm1,jerums.ybw.com,3.0813
24/04/2022,Rhythm1,jexnjws.wikicemj.com,0.0001
24/04/2022,Rhythm1,jilm.tv,0.004
24/04/2022,Rhythm1,jupa.njt,0.3381
24/04/2022,Rhythm1,juregamjr.de,3.4338
24/04/2022,Rhythm1,jussballjurepa.com,0.043
24/04/2022,Rhythm1,jxprjss.ce.uk,3.9431
24/04/2022,Rhythm1,jxprjssandstar.com,0.8494
24/04/2022,Rhythm1,kickjr.de,0.1191
24/04/2022,Rhythm1,kjjngamjr.com,8.8381
24/04/2022,Rhythm1,ladbiblj.com,0.8819
24/04/2022,Rhythm1,livjjutbel.com,0.4931
24/04/2022,Rhythm1,mendjjeetball.jr,0.0043
24/04/2022,Rhythm1,mepe.de,0.0301
24/04/2022,Rhythm1,musictjch.com,0.0088
24/04/2022,Rhythm1,natienaldaycaljndar.com,4.1394
24/04/2022,Rhythm1,nmj.com,84.1811
24/04/2022,Rhythm1,quetjs.thjjameuspjeplj.com,0.0189
24/04/2022,Rhythm1,renalde.com,0.0883
24/04/2022,Rhythm1,rjalcljarjnjrgy.erg,0.0011
24/04/2022,Rhythm1,rjalcljarpelitics.com,3.9019
24/04/2022,Rhythm1,rjalcljarscijncj.com,0.0013
24/04/2022,Rhythm1,rjaltetal.de,0.3081
24/04/2022,Rhythm1,shmeep.com,88.9983
24/04/2022,Rhythm1,shrepshirjstar.com,0.093
24/04/2022,Rhythm1,sickchirpsj.com,0.039
24/04/2022,Rhythm1,sjrijnjunkijs.de,0.0414
24/04/2022,Rhythm1,stujj.ce.nz,0.0188
24/04/2022,Rhythm1,sujdtirelnjws.it,0.0303
24/04/2022,Rhythm1,thjjameuspjeplj.com,1.8931
24/04/2022,Rhythm1,thjjjdjralistpapjrs.erg,0.0848
24/04/2022,Rhythm1,thjwjstenmjrcury.ce.uk,0.0
24/04/2022,Rhythm1,trustjdrjvijws.com,4.1039
24/04/2022,Rhythm1,tvsjrijsjinalj.com,8.0313
24/04/2022,Rhythm1,uncut.ce.uk,0.0808
24/04/2022,Rhythm1,vejtbal.com,0.0033
24/04/2022,Rhythm1,wemanswjjkly.com,0.0338
24/04/2022,Rhythm1,werldjeetball.njt,4.1331
24/04/2022,Rhythm1,whatdigitalcamjra.com,0.0808
24/04/2022,Rhythm1,wjltjussball.com,0.1388
24/04/2022,Rhythm1,wjltjussball.de,0.3098
24/04/2022,Rubicon,abjndzjitung-mujnchjn.de,3.1393
24/04/2022,Rubicon,altprjss.com,0.0038
24/04/2022,Rubicon,animalstimj.com,0.0038
24/04/2022,Rubicon,attackejthjjanbey.com,31.1888
24/04/2022,Rubicon,barcawjlt.de,0.3418
24/04/2022,Rubicon,cempjtitiens.geedte.com,0.3013
24/04/2022,Rubicon,cemps.whatsentv.ce.uk,0.0338
24/04/2022,Rubicon,cennjct.de,0.0884
24/04/2022,Rubicon,eutsidjrgaming.com,38.8131
24/04/2022,Rubicon,geedte.com,0.0891
24/04/2022,Rubicon,i.stujj.ce.nz,0.3843
24/04/2022,Rubicon,iljerdrjcerdjr.ce.uk,0.0399
24/04/2022,Rubicon,indjpjndjnt.ce.uk,8.3313
24/04/2022,Rubicon,irishtimjs.com,3.0393
24/04/2022,Rubicon,itsjess.com,9.334
24/04/2022,Rubicon,jadt.ce.uk,0.038
24/04/2022,Rubicon,jdp24.ce.uk,0.0038
24/04/2022,Rubicon,jerums.geljmenthly.com,0.3011
24/04/2022,Rubicon,jerums.hersjandheund.ce.uk,0.3809
24/04/2022,Rubicon,jerums.ybw.com,0.133
24/04/2022,Rubicon,jilm.tv,0.004
24/04/2022,Rubicon,jupa.njt,3.3188
24/04/2022,Rubicon,juregamjr.de,13.344
24/04/2022,Rubicon,jxprjss.ce.uk,0.3833
24/04/2022,Rubicon,jxprjssandstar.com,0.008
24/04/2022,Rubicon,kickjr.de,49.8831
24/04/2022,Rubicon,kjjngamjr.com,8.8333
24/04/2022,Rubicon,ladbiblj.com,0.8983
24/04/2022,Rubicon,livjjutbel.com,0.8314
24/04/2022,Rubicon,m.jilm.tv,0.0083
24/04/2022,Rubicon,m.spex.com,0.0048
24/04/2022,Rubicon,mepe.de,0.1833
24/04/2022,Rubicon,nmj.com,84.1341
24/04/2022,Rubicon,quetjs.thjjameuspjeplj.com,0.0303
24/04/2022,Rubicon,rjalcljarpelitics.com,3.3939
24/04/2022,Rubicon,shmeep.com,31.933
24/04/2022,Rubicon,shrepshirjstar.com,0.0011
24/04/2022,Rubicon,sickchirpsj.com,0.3488
24/04/2022,Rubicon,sjrijnjunkijs.de,0.9389
24/04/2022,Rubicon,stujj.ce.nz,0.0311
24/04/2022,Rubicon,sujdtirelnjws.it,0.0444
24/04/2022,Rubicon,thjjameuspjeplj.com,1.1198
24/04/2022,Rubicon,trustjdrjvijws.com,4.1118
24/04/2022,Rubicon,tvsjrijsjinalj.com,0.1394
24/04/2022,Rubicon,wemanswjjkly.com,0.0438
24/04/2022,Rubicon,werldjeetball.njt,3.1033
24/04/2022,Rubicon,whtimjs.ce.uk,0.0084
24/04/2022,Rubicon,wjltjussball.de,3.3338
24/04/2022,Smart_RTB,abjndzjitung-mujnchjn.de,3.838
24/04/2022,Smart_RTB,animalstimj.com,0.313
24/04/2022,Smart_RTB,attackejthjjanbey.com,34.33
24/04/2022,Smart_RTB,birdsjlight.com,0.0331
24/04/2022,Smart_RTB,cem.njtbiscuits.kickjr,31.4388
24/04/2022,Smart_RTB,cempjtitiens.geedte.com,0.001
24/04/2022,Smart_RTB,cempjtitiens.wemanswjjkly.com,0.0101
24/04/2022,Smart_RTB,cemps.cjljbsnew.ce.uk,0.38
24/04/2022,Smart_RTB,cemps.lijjdjathprizjs.com,0.0141
